X13n0287_001:0501a07	大佛頂首楞嚴經疏解蒙鈔目錄	大 佛 頂 首 楞 嚴 經 疏 解 蒙 鈔 目 錄 
X13n0287_002:0558a21	豈唯年變。亦兼月化。	豈 唯 年 變 亦 兼 月 化 
X13n0287_002:0558a22	(此以一月為限。月月不同。不唯約年也)。	 此 以 一 月 為 限 月 月 不 同 不 唯 約 年 也 
X13n0287_002:0558a23	何直月化。兼又日遷。	何 直 月 化 兼 又 日 遷 
X13n0287_002:0558a24	(何直。猶不但也。此以一日為限。日日更訛。不但約月)。	 何 直 猶 不 但 也 此 以 一 日 為 限 日 日 更 訛 不 但 約 月 
X13n0287_002:0558b01	沉思諦觀。剎那剎那。念念之間。不得停住。故知我身	沉 思 諦 觀 剎 那 剎 那 念 念 之 間 不 得 停 住 故 知 我 身 
X13n0287_002:0558b02	終從變滅。	終 從 變 滅 
X13n0287_002:0558b03	【疏】已上從寬至狹。四限觀察。無常之相。猶是麤浮。	 疏 已 上 從 寬 至 狹 四 限 觀 察 無 常 之 相 猶 是 麤 浮 
X13n0287_002:0558b04	未為微細。(沉思下)此至細而觀也。若以沉靜其思。審	未 為 微 細 沉 思 下 此 至 細 而 觀 也 若 以 沉 靜 其 思 審 
X13n0287_002:0558b05	諦觀察。即剎那不停。念念流變。此即微細四相。遷	諦 觀 察 即 剎 那 不 停 念 念 流 變 此 即 微 細 四 相 遷 
X13n0287_002:0558b06	流不息。凡夫心麤。殊不知覺。古德偈云。如似一睫	流 不 息 凡 夫 心 麤 殊 不 知 覺 古 德 偈 云 如 似 一 睫 
X13n0287_002:0558b07	毛。置掌人不覺。若安眼睛上。違害極不安。愚人如	毛 置 掌 人 不 覺 若 安 眼 睛 上 違 害 極 不 安 愚 人 如 
X13n0287_002:0558b08	手掌。不覺行苦遷。智者如眼睛。違極生厭患。言剎	手 掌 不 覺 行 苦 遷 智 者 如 眼 睛 違 極 生 厭 患 言 剎 
X13n0287_002:0558b09	那者。時之極少也。俱舍論說。時之極少。名曰剎那。	那 者 時 之 極 少 也 俱 舍 論 說 時 之 極 少 名 曰 剎 那 
X13n0287_002:0558b10	時之極長。名之為劫。乃至年之與月。俱是時之分	時 之 極 長 名 之 為 劫 乃 至 年 之 與 月 俱 是 時 之 分 
X13n0287_002:0558b11	劑(又云。百二十剎那為一怛剎那。六十怛剎那為一縛臘。三十縛臘為一須臾。三十須臾為一晝	劑 又 云 百 二 十 剎 那 為 一 怛 剎 那 六 十 怛 剎 那 為 一 縛 臘 三 十 縛 臘 為 一 須 臾 三 十 須 臾 為 一 晝 
X13n0287_002:0558b12	夜。三十晝夜為一月。十二月為一年。十二年為一紀。前限十年為限。是約一紀。舉全數耳)。(△〔孤山云〕約麤	夜 三 十 晝 夜 為 一 月 十 二 月 為 一 年 十 二 年 為 一 紀 前 限 十 年 為 限 是 約 一 紀 舉 全 數 耳 孤 山 云 約 麤 
X13n0287_002:0558b13	相順觀。則以十年為限。始從十歲。增至六十有二。約細相逆觀。則始一紀。減至一年。遞減以至剎那也)。(○	相 順 觀 則 以 十 年 為 限 始 從 十 歲 增 至 六 十 有 二 約 細 相 逆 觀 則 始 一 紀 減 至 一 年 遞 減 以 至 剎 那 也 
X13n0287_002:0558b14	〔引證〕〔法苑珠林〕新婆沙論。百二十剎那。成一怛剎那。六十怛剎那。成一縛臘。此有七千二百剎那。三十縛	 引 證 法 苑 珠 林 新 婆 沙 論 百 二 十 剎 那 成 一 怛 剎 那 六 十 怛 剎 那 成 一 縛 臘 此 有 七 千 二 百 剎 那 三 十 縛 
X13n0287_002:0558b15	臘。成一牟呼栗多（此云須臾）此有二百六十一千剎那。三十牟呼栗多。成一晝夜。此有少二十不滿六十	臘 成 一 牟 呼 栗 多 此 云 須 臾 此 有 二 百 六 十 一 千 剎 那 三 十 牟 呼 栗 多 成 一 晝 夜 此 有 少 二 十 不 滿 六 十 
X13n0287_002:0558b16	五百千剎那。此五蘊一晝一夜。經於爾所。生滅無常。如我義者。壯士彈指頃。經六十四剎那。有說猶麤。非	五 百 千 剎 那 此 五 蘊 一 晝 一 夜 經 於 爾 所 生 滅 無 常 如 我 義 者 壯 士 彈 指 頃 經 六 十 四 剎 那 有 說 猶 麤 非 
X13n0287_002:0558b17	剎那量。涅槃迦葉品。佛言。地行鬼疾。有空行鬼。復速地行。四天王疾。復速空行。日月神天。復速四王。行堅	剎 那 量 涅 槃 迦 葉 品 佛 言 地 行 鬼 疾 有 空 行 鬼 復 速 地 行 四 天 王 疾 復 速 空 行 日 月 神 天 復 速 四 王 行 堅 
X13n0287_002:0558b18	疾天。復速日月。眾生壽命。復速堅疾。剎那流轉。無有暫停。世尊不說實剎那量。無有有情堪能知故。又依	疾 天 復 速 日 月 眾 生 壽 命 復 速 堅 疾 剎 那 流 轉 無 有 暫 停 世 尊 不 說 實 剎 那 量 無 有 有 情 堪 能 知 故 又 依 
X13n0287_002:0558b19	安般經云。於一彈指頃。心有九百六十轉。仁王經云。一念有九十剎那。一一剎那中。復有九百生滅。菩薩	安 般 經 云 於 一 彈 指 頃 心 有 九 百 六 十 轉 仁 王 經 云 一 念 有 九 十 剎 那 一 一 剎 那 中 復 有 九 百 生 滅 菩 薩 
X13n0287_002:0558b20	處胎經云。一彈頃。有三十二億百千念。念念成形。形形皆有識。佛之威神。入微識中。皆令得度)。(△〔涅槃云〕	處 胎 經 云 一 彈 頃 有 三 十 二 億 百 千 念 念 念 成 形 形 形 皆 有 識 佛 之 威 神 入 微 識 中 皆 令 得 度 涅 槃 云 
X13n0287_002:0558b21	老有二種。一念念老。二終身老。復有二種。一增長老。二滅壞老)。([○@(?∴)]三示性不滅三)。([○@卍]一佛問不滅王答不	老 有 二 種 一 念 念 老 二 終 身 老 復 有 二 種 一 增 長 老 二 滅 壞 老 []三示性不滅三[卍] 一 佛 問 不 滅 王 答 不 
X13n0287_002:0558b22	知)。	知 
X13n0287_002:0558b23	佛告大王。汝見變化。遷改不停。悟知汝滅。亦於滅時。	佛 告 大 王 汝 見 變 化 遷 改 不 停 悟 知 汝 滅 亦 於 滅 時 
X13n0287_002:0558b24	知汝身中有不滅耶。波斯匿王。合掌白佛。我實不知。	知 汝 身 中 有 不 滅 耶 波 斯 匿 王 合 掌 白 佛 我 實 不 知 
X13n0287_002:0558c01	【疏】生滅麤相。如前可知。不生滅性。亦在汝身。汝知	 疏 生 滅 麤 相 如 前 可 知 不 生 滅 性 亦 在 汝 身 汝 知 
X13n0287_002:0558c02	之否。匿王舉外敘疑。俾欲世尊明示。今蒙佛問。故	之 否 匿 王 舉 外 敘 疑 俾 欲 世 尊 明 示 今 蒙 佛 問 故 
X13n0287_002:0558c03	答不知。	答 不 知 
X13n0287_002:0558c04	([○@卍]二許示無生廣辨無改文二)。([?(○/○)]一許示無生)。	 [卍]二許示無生廣辨無改文二[] 一 許 示 無 生 
X13n0287_002:0558c05	佛言。我今示汝。不生滅性。	佛 言 我 今 示 汝 不 生 滅 性 
X13n0287_002:0558c06	【疏】許於正生滅時示無生理也。△〔宗鏡〕如眾生	 疏 許 於 正 生 滅 時 示 無 生 理 也 宗 鏡 如 眾 生 
X13n0287_002:0558c07	八識之中。前眼耳鼻舌身等五識。及第八識。俱緣	八 識 之 中 前 眼 耳 鼻 舌 身 等 五 識 及 第 八 識 俱 緣 
X13n0287_002:0558c08	現量。得諸法之自性。不帶一切名言。又無二種分	現 量 得 諸 法 之 自 性 不 帶 一 切 名 言 又 無 二 種 分 
X13n0287_002:0558c09	別計度。隨念分別。即現前不生滅性。若六七二識。	別 計 度 隨 念 分 別 即 現 前 不 生 滅 性 若 六 七 二 識 
X13n0287_002:0558c10	落在比非二量。及具計度。隨念分別。即念念常生	落 在 比 非 二 量 及 具 計 度 隨 念 分 別 即 念 念 常 生 
X13n0287_002:0558c11	滅。亦是於生滅中有不生滅性。已上經文。此因匿	滅 亦 是 於 生 滅 中 有 不 生 滅 性 已 上 經 文 此 因 匿 
X13n0287_002:0558c12	王示疑。寄破外道斷見。有此方便。分別生滅不生	王 示 疑 寄 破 外 道 斷 見 有 此 方 便 分 別 生 滅 不 生 
X13n0287_002:0558c13	滅二性。若不執斷常。見性之人。則八識心王。同一	滅 二 性 若 不 執 斷 常 見 性 之 人 則 八 識 心 王 同 一 
X13n0287_002:0558c14	真性。皆是實相。無有生滅。是知顏性雖童耄。見性	真 性 皆 是 實 相 無 有 生 滅 是 知 顏 性 雖 童 耄 見 性 
X13n0287_002:0558c15	未曾虧。明暗自去來。靈光終不昧。則是現今生滅	未 曾 虧 明 暗 自 去 來 靈 光 終 不 昧 則 是 現 今 生 滅 
X13n0287_002:0558c16	中。指出不生滅性。方知窮子衣中寶。乃輪王髻裏	中 指 出 不 生 滅 性 方 知 窮 子 衣 中 寶 乃 輪 王 髻 裏 
X13n0287_002:0558c17	珠。貧女室中金。是輪王藏中物【疏】此下約觀河不	珠 貧 女 室 中 金 是 輪 王 藏 中 物 疏 此 下 約 觀 河 不 
X13n0287_002:0558c18	變。以明見性。意顯只於生滅。了不生滅。相雖麤近。	變 以 明 見 性 意 顯 只 於 生 滅 了 不 生 滅 相 雖 麤 近 
X13n0287_002:0558c19	旨甚深微。一令匿王驗麤相而知捨生趣生。一使	旨 甚 深 微 一 令 匿 王 驗 麤 相 而 知 捨 生 趣 生 一 使 
X13n0287_002:0558c20	塵喜發深解而知滅元不滅。即相顯性。在此密談。	塵 喜 發 深 解 而 知 滅 元 不 滅 即 相 顯 性 在 此 密 談 
X13n0287_002:0558c21	頭自搖動。見無所動。是此意也。維摩云。如自觀身	頭 自 搖 動 見 無 所 動 是 此 意 也 維 摩 云 如 自 觀 身 
X13n0287_002:0558c22	實相。觀佛亦然。肇公云。以萬物即不遷。何但於見。	實 相 觀 佛 亦 然 肇 公 云 以 萬 物 即 不 遷 何 但 於 見 
X13n0287_002:0558c23	下文佛答文殊。及會三科文首。分明顯會。始現其	下 文 佛 答 文 殊 及 會 三 科 文 首 分 明 顯 會 始 現 其 
X13n0287_002:0558c24	意(〔雪浪云〕佛告大王汝身見在等文。依長水注。與前舉拳飛光。及剎那剎那等。總只顯真是不動	意 雪 浪 云 佛 告 大 王 汝 身 見 在 等 文 依 長 水 注 與 前 舉 拳 飛 光 及 剎 那 剎 那 等 總 只 顯 真 是 不 動 
X13n0287_002:0559a01	不生不滅。妄是動是生是滅。吳興謂前示見無搖動。此示性無生滅。所破則麤細有殊。所顯則即離成異。	不生不滅 妄 是 動 是 生 是 滅 吳 興 謂 前 示 見 無 搖 動 此 示 性 無 生 滅 所 破 則 麤 細 有 殊 所 顯 則 即 離 成 異 
X13n0287_002:0559a02	其義則迂矣)。([?(○/○)]二徵詰廣辨三)。([│/○]一問答見河之初)。	其 義 則 迂 矣 []二徵詰廣辨三[] 一 問 答 見 河 之 初 
X13n0287_002:0559a03	大王。汝年幾時。見恒河水。王言。我生三歲。慈母攜我	大 王 汝 年 幾 時 見 恒 河 水 王 言 我 生 三 歲 慈 母 攜 我 
X13n0287_002:0559a04	謁耆婆天。經過此流。爾時即知是恒河水。	謁 耆 婆 天 經 過 此 流 爾 時 即 知 是 恒 河 水 
X13n0287_002:0559a05	【疏】此以年問見者。意明年變見不變也(耆婆。此云命。西國風	 疏 此 以 年 問 見 者 意 明 年 變 見 不 變 也 耆 婆 此 云 命 西 國 風 
X13n0287_002:0559a06	俗。皆事長命天人。子生三歲。即謁彼廟。謝求得也)。(△〔志磐云〕耆婆毗首羯磨等。皆忉利天子。凡稱天而非	俗 皆 事 長 命 天 人 子 生 三 歲 即 謁 彼 廟 謝 求 得 也 志 磐 云 耆 婆 毗 首 羯 磨 等 皆 忉 利 天 子 凡 稱 天 而 非 
X13n0287_002:0559a07	六欲十八梵之名者。皆天子也)。([│/○]二問答見河同異)。	六 欲 十 八 梵 之 名 者 皆 天 子 也 [] 二 問 答 見 河 同 異 
X13n0287_002:0559a08	佛言大王。如汝所說。二十之時。衰於十歲。乃至六十。	佛 言 大 王 如 汝 所 說 二 十 之 時 衰 於 十 歲 乃 至 六 十 
X13n0287_002:0559a09	日月歲時。念念遷變。則汝三歲。見此河時。至年十三。	日 月 歲 時 念 念 遷 變 則 汝 三 歲 見 此 河 時 至 年 十 三 
X13n0287_002:0559a10	其水云何。王言。如三歲時。宛然無異。乃至於今。年六	其 水 云 何 王 言 如 三 歲 時 宛 然 無 異 乃 至 於 今 年 六 
X13n0287_002:0559a11	十二。亦無有異。	十 二 亦 無 有 異 
X13n0287_002:0559a12	【疏】無異之語。甚好思量。一往麤浮。再思有旨(〔溫陵云〕幼	 疏 無 異 之 語 甚 好 思 量 一 往 麤 浮 再 思 有 旨 溫 陵 云 幼 
X13n0287_002:0559a13	壯老耄。見不變異。即生滅中。有不生滅)。([│/○]三問答見有童耄)。	壯 老 耄 見 不 變 異 即 生 滅 中 有 不 生 滅 [] 三 問 答 見 有 童 耄 
X13n0287_002:0559a14	佛言。汝今自傷。髮白面皺。其面必定皺於童年。則汝	佛 言 汝 今 自 傷 髮 白 面 皺 其 面 必 定 皺 於 童 年 則 汝 
X13n0287_002:0559a15	今時。觀此恒河。與昔童時觀河之見。有童耄不。王言。	今 時 觀 此 恒 河 與 昔 童 時 觀 河 之 見 有 童 耄 不 王 言 
X13n0287_002:0559a16	不也世尊。	不 也 世 尊 
X13n0287_002:0559a17	【疏】色身麤相。童耄易知。見性不遷。誠難覺了。對此	 疏 色 身 麤 相 童 耄 易 知 見 性 不 遷 誠 難 覺 了 對 此 
X13n0287_002:0559a18	辨異。令悟無生也(〔標指〕觀河之見。既無童耄。生滅去來。豈有動轉〔孤山云〕既知見	辨 異 令 悟 無 生 也 標 指 觀 河 之 見 既 無 童 耄 生 滅 去 來 豈 有 動 轉 孤 山 云 既 知 見 
X13n0287_002:0559a19	性不易。可喻真性無遷。則動樹訓風。舉扇類月。故令先識見無童耄。然後直示見無生滅)。([○@卍]三克指常性	性 不 易 可 喻 真 性 無 遷 則 動 樹 訓 風 舉 扇 類 月 故 令 先 識 見 無 童 耄 然 後 直 示 見 無 生 滅 [卍] 三 克 指 常 性 
X13n0287_002:0559a20	斥彼置疑)。	斥 彼 置 疑 
X13n0287_002:0559a21	佛言大王。汝面雖皺。而此見精。(標出見精二字)性未曾皺。皺	佛 言 大 王 汝 面 雖 皺 而 此 見 精 標 出 見 精 二 字 性 未 曾 皺 皺 
X13n0287_002:0559a22	者為變。不皺非變。變者受滅。彼不變者。元無生滅。云	者 為 變 不 皺 非 變 變 者 受 滅 彼 不 變 者 元 無 生 滅 云 
X13n0287_002:0559a23	何於中。受汝生死。而猶引彼末伽梨等。都言此身。死	何 於 中 受 汝 生 死 而 猶 引 彼 末 伽 梨 等 都 言 此 身 死 
X13n0287_002:0559a24	後全滅。	後 全 滅 
X13n0287_002:0559b01	【疏】克指常性也。生滅但遷有為。無為不受生死。若	 疏 克 指 常 性 也 生 滅 但 遷 有 為 無 為 不 受 生 死 若 
X13n0287_002:0559b02	知不變。即見無生。(而猶下)斥彼置疑也。此指與匿王	知 不 變 即 見 無 生 而 猶 下 斥 彼 置 疑 也 此 指 與 匿 王 
X13n0287_002:0559b03	所引異者。俱是外道。趣爾指也。(〔孤山〕等者。等取迦延胝子也)色	所 引 異 者 俱 是 外 道 趣 爾 指 也 孤 山 等 者 等 取 迦 延 胝 子 也 色 
X13n0287_002:0559b04	身變異。可說無常。見性不遷。理非斷滅(〔孤山云〕見精即見性	身 變 異 可 說 無 常 見 性 不 遷 理 非 斷 滅 孤 山 云 見 精 即 見 性 
X13n0287_002:0559b05	也。皺者為變。則顯生死無常。不皺非變。則顯涅槃常住)。(○〔引證〕末伽梨拘賒黎即六師之第二師也。此云	也 皺 者 為 變 則 顯 生 死 無 常 不 皺 非 變 則 顯 涅 槃 常 住 引 證 末 伽 梨 拘 賒 黎 即 六 師 之 第 二 師 也 此 云 
X13n0287_002:0559b06	不見道〔什曰〕末伽梨字拘賒黎。其母名也。其人云。眾生罪垢。無因無緣也〔肇曰〕謂眾生苦樂。不由行得。皆	不 見 道 什 曰 末 伽 梨 字 拘 賒 黎 其 母 名 也 其 人 云 眾 生 罪 垢 無 因 無 緣 也 肇 曰 謂 眾 生 苦 樂 不 由 行 得 皆 
X13n0287_002:0559b07	自然耳〔輔行曰〕二者末伽棃說。一切眾生。身有七分。謂地水火風。苦樂壽命。如是七法。不可毀壞。安住不	自 然 耳 輔 行 曰 二 者 末 伽 棃 說 一 切 眾 生 身 有 七 分 謂 地水火風 苦 樂 壽 命 如 是 七 法 不 可 毀 壞 安 住 不 
X13n0287_002:0559b08	動。如須彌山。投之利刃。亦無傷害。無有害者。及以死者〔私謂〕依什肇似計自然。依輔行又似計常。然苦樂	動 如須彌山 投 之 利 刃 亦 無 傷 害 無 有 害 者 及 以 死 者 私 謂 依 什 肇 似 計 自 然 依 輔 行 又 似 計 常 然 苦 樂 
X13n0287_002:0559b09	無有因緣。七法不可毀壞。則亦歸於斷滅而已。故淨覺判之曰。計斷滅者。亦是斷滅自然也。孤山云。六師	無 有 因 緣 七 法 不 可 毀 壞 則 亦 歸 於 斷 滅 而 已 故 淨 覺 判 之 曰 計 斷 滅 者 亦 是 斷 滅 自 然 也 孤 山 云 六 師 
X13n0287_002:0559b10	三執斷。三執常。若依輔行。以大經辨。什公等同異。則六師皆執斷見也)。([○@(?∴)]四信悟續生)。	三 執 斷 三 執 常 若 依 輔 行 以 大 經 辨 什 公 等 同 異 則 六 師 皆 執 斷 見 也 [] 四 信 悟 續 生 
X13n0287_002:0559b11	王聞是言。信知身後捨生趣生。與諸大眾。踴躍歡喜。	王 聞 是 言 信 知 身 後 捨 生 趣 生 與 諸 大 眾 踴 躍 歡 喜 
X13n0287_002:0559b12	得未曾有。	得未曾有 
X13n0287_002:0559b13	【疏】敘其淺悟。但云捨生趣生。鞠彼深意。必知滅元	 疏 敘 其 淺 悟 但 云 捨 生 趣 生 鞠 彼 深 意 必 知 滅 元 
X13n0287_002:0559b14	不滅。(〔海印云〕苟知滅元不滅。則知生本無生)隨宜領解。主伴同置。未	不 滅 海 印 云 苟 知 滅 元 不 滅 則 知 生 本 無 生 隨 宜 領 解 主 伴 同 置 未 
X13n0287_002:0559b15	即顯言也(〔熏聞云〕此且約佛與王。俱未顯談生滅與不生滅。故猶同置)。(△〔孤山云〕前執斷	即 顯 言 也 熏 聞 云 此 且 約 佛 與 王 俱 未 顯 談 生 滅 與 不 生 滅 故 猶 同 置 孤 山 云 前 執 斷 
X13n0287_002:0559b16	滅為疑。今信趣生結益。云得未曾有。則了達不生不滅之圓理也)。(△〔空印云〕捨生趣生。正謂如來藏。流轉	滅 為 疑 今 信 趣 生 結 益 云 得未曾有 則 了 達 不生不滅 之 圓 理 也 空 印 云 捨 生 趣 生 正 謂 如 來 藏 流 轉 
X13n0287_002:0559b17	與因俱也)。(△〔融室云〕捨前陰復生後陰。故曰捨生趣生。華嚴偈曰因前五陰故。後陰相續起。於此性了知。	與 因 俱 也 融 室 云 捨 前 陰 復 生 後 陰 故 曰 捨 生 趣 生 華 嚴 偈 曰 因 前 五 陰 故 後 陰 相 續 起 於 此 性 了 知 
